id,name,slug,category,retail_price,bulk_price,bulk_min_qty,has_thumbnail,variant_group_id,variant_label
d6fdf598-eaae-4564-82dd-ac65c868eaac,K-601 Orange Handle Cleaver Blister Pack,k-601-orange-handle-cleaver-blister-pack,Kitchen,50.0,25.0,120,yes,,
8077c30b-3a69-49a5-abe1-31a4276345e1,"KITCHEN IDEAS HAND OPERATED 16PCS VEGITABLE SLICER, DICER, AND VEGGIE GRATER",kitchen-ideas-hand-operated-16pcs-vegitable-slicer-dicer-and-veggie-grater,Accessories,480.0,,,yes,,
777314f3-240b-495e-a4f8-c9f741286720,"PERVOI CTC-2216 Car Stereo, FM/BT/USB/MP3, Single Din, Digital Display, Dual USB Ports",pervoi-ctc-2216-car-stereo-fmbtusbmp3-single-din-digital-display-dual-usb-ports,Accessories,399.0,,,yes,,
8e2c5c77-c862-44dd-abb0-bab17714b556,C15-47-11 Printed Fruit Plate,c15-47-11-printed-fruit-plate,Kitchen,26.0,13.0,60,yes,,
b8a7e1bf-cbd0-470e-83f2-f2664e14f89e,C15-25-14 Blue Toilet Bubble Cleaner 2-Pack,c15-25-14-blue-toilet-bubble-cleaner-2-pack,Household,7.0,3.5,240,yes,,
1cd0d3e6-1f1f-47a4-baa6-54d1a3764522,"Rechargeable Small LED Torch, Adjustable Focus with 3 Lighting Modes - 350 Lumens 3. 7V-4.2V Voltage Waterproof Flashlight Torch, for Camping Hiking Outdoor Emergency - PACK OF 2",rechargeable-small-led-torch-adjustable-focus-with-3-lighting-modes-350-lumens-3,Accessories,220.0,,,yes,,
d2f3b9a3-0c1b-4fea-84b9-c773de25b98c,"Safy Gas Portable Radiant Heater (LPG Gas Cylinder NOT Included), Infrared, Outdoor Use - LQ-2025",safy-gas-portable-radiant-heater-lpg-gas-cylinder-not-included-infrared-outdoor-,Accessories,280.0,,,yes,,
5aeee660-02ad-412e-8565-9e50b056e39f,C15-42-2 JY-K34 3-Piece Knife Set,c15-42-2-jy-k34-3-piece-knife-set,Kitchen,90.0,45.0,72,yes,,
7d616ee3-1770-4639-b767-f11afcc17928,C15-25-21 Masking Tape 20m x 4.5cm,c15-25-21-masking-tape-20m-x-45cm,Accessories,18.0,9.0,72,yes,,
edb56249-834e-4267-9971-51fd577e3ffe,C15-25-30 Universal Contact Cement Glue,c15-25-30-universal-contact-cement-glue,Tools,11.6,5.8,288,yes,,
b95c4b2c-bf95-4bc2-b2f6-60e040bc02c3,"Portable USB Rechargeable Smoothie Blender, Personal Size, Pink",portable-usb-rechargeable-smoothie-blender-personal-size-pink,Accessories,279.0,,,yes,,
eddaf0a5-fd82-4235-a4ea-798ac538258c,SMART WIFI CAMERA WITH 1080P FULL COLOR AND IP66 PROTECTION RATING,smart-wifi-camera-with-1080p-full-color-and-ip66-protection-rating,CCTV,899.0,,,yes,,
61314aab-8625-4ec2-8233-8dc38be37e8e,C15-42-17 LD11-1 8-Inch Chef Knife,c15-42-17-ld11-1-8-inch-chef-knife,Kitchen,30.0,15.0,144,yes,,
c1cfdd54-3eb4-4fb6-a760-250cc2873358,C15-47-16 Small Bullet Cup,c15-47-16-small-bullet-cup,Kitchen,14.0,7.0,72,yes,,
29f020b8-d4e4-475e-996a-0878acbe12ab,C15-25-35 Waterproof Flashing Tape 10m x 5cm,c15-25-35-waterproof-flashing-tape-10m-x-5cm,Tools,70.0,35.0,24,yes,,
1dc9c535-da9e-49f1-9e06-1dd2ea948d9f,"USB-C Hub, Space Grey, 4-Port USB 3.0 Adapter, Slim Aluminum Design",usb-c-hub-space-grey-4-port-usb-30-adapter-slim-aluminum-design,Routers,199.0,,,yes,,
b5b84074-1901-4624-b3d2-1b1938fe0f53,"Wooden Toothpicks in Money Design Dispenser, 10 Pack, Natural Wood, Novelty Dollar Bill Theme",wooden-toothpicks-in-money-design-dispenser-10-pack-natural-wood-novelty-dollar-,Accessories,108.0,,,yes,,
311824a3-d347-48f5-a5dc-08f044ed7cf5,BM Plastic-Edge Round Grater,bm-plastic-edge-round-grater,Kitchen,15.0,7.5,400,yes,,
8a6dab71-a92d-4254-a42d-cc73460fc18b,C15-25-39 Desktop Tape Dispenser 8808,c15-25-39-desktop-tape-dispenser-8808,Accessories,36.0,18.0,24,yes,,
a3b93daa-37ee-4bed-876f-a42073691f8d,510ml 2-Colour Stainless Steel Vacuum Flask - Coffee Mug (PINK),510ml-2-colour-stainless-steel-vacuum-flask-coffee-mug-pink,Accessories,149.0,,,yes,11111111-0004-0004-0004-000000000004,Pink
40cd3357-621d-4bb1-b2ab-41893291fcd4,"Portable Mini Hair Trimmer with 4 Guide Combs, Professional Grooming Kit, 15cm Length, Multiple Length Settings 1.5-4mm (Gold)",portable-mini-hair-trimmer-with-4-guide-combs-professional-grooming-kit-15cm-len-1,Accessories,259.0,,,yes,11111111-0011-0011-0011-000000000011,Gold
d151b1d6-6845-49e6-9218-04acaf9666b9,G-134 Power Bank 10000MAH,g-134-power-bank-10000mah,Power Banks,270.0,135.0,60,yes,,
d8aa30cf-d8d9-47f7-a092-e08d40dd05da,C15-25-41 Fly Catch Trap Ribbons 4-Pack,c15-25-41-fly-catch-trap-ribbons-4-pack,Household,9.0,4.5,288,yes,,
7d0457f4-4307-464e-b00e-f464b1098562,"Insulated Lunch Bag with Dual Compartments, Black, Waterproof Thermal Cooler Tote with Shoulder Strap - BT021-BLK",insulated-lunch-bag-with-dual-compartments-black-waterproof-thermal-cooler-tote-,Accessories,449.0,,,yes,11111111-0009-0009-0009-000000000009,Black
2bda170d-a120-4e7b-85d2-0fb0de4de9ca,C15-47-20 Gold-Rim Cup,c15-47-20-gold-rim-cup,Kitchen,22.0,11.0,48,yes,,
50fb2ecc-6de3-48b1-996a-825fe1db1903,C15-27-2 PM-2002 Pearl Max Green Comfort Razor Set,c15-27-2-pm-2002-pearl-max-green-comfort-razor-set,Accessories,78.0,39.0,72,yes,,
a69d471f-f4b5-497d-b51a-032314de22a6,C15-25-45 Electric Mosquito Liquid Refill 60 Nights,c15-25-45-electric-mosquito-liquid-refill-60-nights,Household,17.0,8.5,200,yes,,
cde3a643-07d2-4bf4-9e28-edca67167c57,MYD6603 Vegetable Grater,myd6603-vegetable-grater,Kitchen,11.0,5.5,480,yes,,
94901298-b606-48d4-a02e-46b06812277a,GW-139 Power Bank 10000MAH,gw-139-power-bank-10000mah,Power Banks,200.0,100.0,60,yes,,
7debd9d5-b711-4895-a6d4-d83cc3bb042f,YB-209 Vegetable Grater,yb-209-vegetable-grater,Kitchen,10.0,5.0,480,yes,,
eb5c5b37-f5cc-4735-96ea-ab5770c6ed37,C15-34-8 BC120 Lidded Plastic Soap Box,c15-34-8-bc120-lidded-plastic-soap-box,Accessories,13.0,6.5,250,yes,,
2bf88d47-a0d6-4b5c-a91e-57d712f67820,C15-47-3 Ceramic Bowl,c15-47-3-ceramic-bowl,Kitchen,11.0,5.5,100,yes,,
ff92fdb4-eddd-428d-9602-5300c408ddc7,C15-47-5 Bowl 7-Inch Black-Edge,c15-47-5-bowl-7-inch-black-edge,Kitchen,30.0,15.0,36,yes,,
f2776210-79b7-48a9-a8dc-6f23b013306d,Small Garlic Mortar Set,small-garlic-mortar-set,Kitchen,28.0,14.0,80,yes,,
d82e920b-15f2-482b-b9eb-4bcb51a6ee85,C16-21-11 3-Piece GH5373 Diamond Water Bottle Set,c16-21-11-3-piece-gh5373-diamond-water-bottle-set,Kitchen,116.0,58.0,48,yes,,
f36a7bab-5cb3-4e9b-936d-ae29e2e01d53,C5-31-17 16-Inch Large Oval Melamine Serving Tray,c5-31-17-16-inch-large-oval-melamine-serving-tray,Kitchen,26.0,13.0,72,yes,,
b0c23c16-736d-495e-a92b-b3443b69f54a,TA-201 Kitchen Spatula,ta-201-kitchen-spatula,Kitchen,16.0,8.0,600,yes,,
061a8110-ca7a-441d-963b-b645fb1d77b6,C15-34-5 T428 Wooden Scrubbing Brush,c15-34-5-t428-wooden-scrubbing-brush,Household,6.0,3.0,600,yes,,
6356731a-f9b7-49c1-9059-2ba50de77ce8,C15-42-24 Steak Knife Set J622 6-Piece,c15-42-24-steak-knife-set-j622-6-piece,Kitchen,32.0,16.0,144,yes,,
f212ded6-ee44-46a2-a247-2908ededab46,C5-31-16 14-Inch Oval Melamine Serving Tray,c5-31-16-14-inch-oval-melamine-serving-tray,Kitchen,18.0,9.0,72,yes,,
efc875c9-0d9b-42ec-a640-87da391456fd,C15-44-3 KZH Stainless Steel Knife 12-Pack,c15-44-3-kzh-stainless-steel-knife-12-pack,Kitchen,44.0,22.0,100,yes,,
38cee8e8-4df0-4d99-a015-965d9ba4b9ce,C15-34-11 CY12CM Stainless Steel Clothes Clips,c15-34-11-cy12cm-stainless-steel-clothes-clips,Household,23.0,11.5,250,yes,,
19e2171a-4907-45eb-a050-46daaf822ee2,C5-31-3 6-Inch Melamine Ripple Bowl with Floral Pattern,c5-31-3-6-inch-melamine-ripple-bowl-with-floral-pattern,Kitchen,7.0,3.5,360,yes,,
299bcabf-336a-4c89-b998-007230c5ca8e,C16-21-14 Black Car Cup,c16-21-14-black-car-cup,Kitchen,130.0,65.0,25,yes,,
f6d64b37-28d9-4e56-bbe3-55b39b4e065e,C15-32-4 Bear-Themed Kids Personal Care Pack (Pink & Blue),c15-32-4-bear-themed-kids-personal-care-pack-pink-blue,Accessories,22.0,11.0,40,yes,,
4dfec162-277e-4fd9-b0e7-b524df1409ff,GW Power Bank 10000MAH,gw-power-bank-10000mah,Power Banks,226.0,113.0,100,yes,,
77b0f8ba-ba13-4f23-8bef-19489f23628a,C15-32-2 Baby Tender Baby Wipes,c15-32-2-baby-tender-baby-wipes,Household,14.0,7.0,50,yes,,
1e1f593f-574d-4cea-8d99-a5607fa4b295,C15-47-4 Pearl-Dot Bowl 6-Piece Design,c15-47-4-pearl-dot-bowl-6-piece-design,Kitchen,25.0,12.5,48,yes,,
96c26e22-1644-473d-85c7-67383c3831d6,C15-42-42 Black Knife Set 6-Piece,c15-42-42-black-knife-set-6-piece,Kitchen,70.0,35.0,50,yes,,
371a5216-4aa6-494e-aa18-bad2d941f007,C16-21-15 White Car Cup,c16-21-15-white-car-cup,Kitchen,130.0,65.0,25,yes,,
90159711-9227-4e27-8b19-e2455e9df837,C5-1-50 Vehicle Park Light Bulb,c5-1-50-vehicle-park-light-bulb,Automobile,24.0,12.0,500,yes,,
7b4c87e5-64a4-44c6-b2d4-a2cd6a71b769,C5-1-48 Vehicle Park Light Bulb,c5-1-48-vehicle-park-light-bulb,Automobile,26.0,13.0,500,yes,,
fad599fc-ddcc-43f9-87f3-721f40ebd477,22# 6-Piece Knife Box Set,22-6-piece-knife-box-set,Kitchen,70.0,35.0,50,yes,,
a5b2eefb-8fd4-4598-8395-fc0b5e0f44f4,SQ7777 Mini Fan,sq7777-mini-fan,Household,56.0,28.0,120,yes,,
52f51e41-701f-4362-be97-1612d4223d9d,C15-47-6 Bowl 9.5-Inch,c15-47-6-bowl-95-inch,Kitchen,72.0,36.0,16,yes,,
bff8a5d1-1811-4963-830d-51e0514e7779,CXT5-2835-3 T5 Vehicle Park Light Bulb,cxt5-2835-3-t5-vehicle-park-light-bulb,Automobile,12.0,6.0,500,yes,,
3767962c-451e-4a21-9e9a-68483a7827f5,C15-47-8 Pumpkin Bowl Medium-Large,c15-47-8-pumpkin-bowl-medium-large,Kitchen,28.0,14.0,40,yes,,
cf4ea28b-4ea9-4ae6-a71c-653b4fb21f33,C16-21-4 Happy Every Day Water Bottle,c16-21-4-happy-every-day-water-bottle,Kitchen,66.0,33.0,50,yes,,
bb66a5eb-983a-4f4d-84f8-8452058df473,C15-40-100 Professional Fold Tool Set,c15-40-100-professional-fold-tool-set,Tools,1300.0,650.0,1,yes,,
5b614029-e22b-4245-b388-855671f9ccdd,CX1157-3 Dual-Contact Brake Light Bulb 3-Pack,cx1157-3-dual-contact-brake-light-bulb-3-pack,Automobile,22.0,11.0,500,yes,,
b5a4eb8d-be3a-4a96-bf2e-7d0cbe194fe8,"70mm Stainless Steel Disc Padlock with Keys, 2 Pack, Silver, Hardened Shackle, Security Lock",70mm-stainless-steel-disc-padlock-with-keys-2-pack-silver-hardened-shackle-secur,Accessories,150.0,,,yes,,
35c8c8ba-af2b-4c8f-9b0b-ea8426ba44f6,CJ MOBILE POWER BANK WITH INTELLIGENT SAFETY PROTECTION,cj-mobile-power-bank-with-intelligent-safety-protection,Chargers,490.0,,,yes,,
fa8684da-45a5-4252-a09f-aeb416ab3b09,"90mm Stainless Steel Disc Padlock with Keys, 2 Pack, Silver, Hardened Shackle, Security Lock",90mm-stainless-steel-disc-padlock-with-keys-2-pack-silver-hardened-shackle-secur,Accessories,180.0,,,yes,,
748559f6-738d-4200-a975-483c404f3848,"LED Module String Lights, Blue Housing, 20 Pieces, Waterproof, Blue Light",led-module-string-lights-blue-housing-20-pieces-waterproof-blue-light,Accessories,399.0,,,yes,,
974ad3ba-5754-4d57-98ae-9cca841a46da,6W LED ULTRA QUIET MOSQUITO AND FLY TRAP ENERGY-SAVING & POWER-SAVING,6w-led-ultra-quiet-mosquito-and-fly-trap-energy-saving-power-saving,Accessories,499.0,,,yes,,
435dab60-4e05-4107-aff5-d00eab3517c2,"Super Scanner Handheld Security Metal Detector, Black with Yellow Display, Professional Grade (RECHARGEABLE)",super-scanner-handheld-security-metal-detector-black-with-yellow-display-profess,CCTV,699.0,,,yes,,
f24cbba7-e61f-4f24-9499-498b1c15b2c1,"Mini Wire Brush Set, Brass and Nylon Bristles, Plastic Handle, Black, Yellow and Red, 3 Pieces",mini-wire-brush-set-brass-and-nylon-bristles-plastic-handle-black-yellow-and-red,Accessories,49.0,,,yes,,
f97cf569-bd29-4f3d-a60c-6fa7e3231d6b,"TS-601 Universal 6.5"" Coaxial Speaker Car Indoor Audio Music Stereo Speaker",ts-601-universal-65-coaxial-speaker-car-indoor-audio-music-stereo-speaker,CCTV,699.0,,,yes,,
4751bbb5-1221-4f2e-8a15-5aaf3c7df475,"5M LED Star Fairy Lights, Warm White, Decorative Holiday Lighting - SET OF 6",5m-led-star-fairy-lights-warm-white-decorative-holiday-lighting-set-of-6,Accessories,499.0,,,yes,,
109b9f46-84d7-4a61-820a-cd8ddf48956d,"Q28 Bluetooth FM Transmitter with RGB Light, Car Charger with Dual USB Ports, LED Display, Hands-Free Calling, Music Player, Black",q28-bluetooth-fm-transmitter-with-rgb-light-car-charger-with-dual-usb-ports-led-,Chargers,259.0,,,yes,,
479a6b03-990b-4890-bbae-71a9c39b9741,"Electric Fan Heater, White and Grey, Model DGM-QHS21, Compact Desktop Design",electric-fan-heater-white-and-grey-model-dgm-qhs21-compact-desktop-design,Accessories,369.0,,,yes,,
e7982edb-88ce-4151-a899-0064833a0473,"GW Professional Hair Clipper with LCD Display, 4 Guide Combs, USB Rechargeable, Cleaning Brush Included - GW-9775",gw-professional-hair-clipper-with-lcd-display-4-guide-combs-usb-rechargeable-cle,Accessories,299.0,,,yes,,
9e7fe67e-8696-426e-91a2-d454c96494ba,"JH-2000 Spirit Level, 400mm, Magnetic, UV Resistant with Shockproof Vials",jh-2000-spirit-level-400mm-magnetic-uv-resistant-with-shockproof-vials,Accessories,99.0,,,yes,,
0ab930d9-cd3b-41be-b592-0dbb1ea8ce95,"Red Tulip Silicone Egg Whisk, Teal, Non-Stick Flat Whisk for Beating and Mixing",red-tulip-silicone-egg-whisk-teal-non-stick-flat-whisk-for-beating-and-mixing,Accessories,75.0,,,yes,,
0cb2021b-94ee-4e59-9b46-5b0f765254cc,5` Soonbox Wireless Speaker with TWS Connection Link - S33,5-soonbox-wireless-speaker-with-tws-connection-link-s33,Accessories,320.0,,,yes,,
a6f3efee-36c0-4212-9ca3-ed8e49e445d7,ABT Series-150 Active Outdoor Dual Receiver & Transmitter IR Beam - 150m,abt-series-150-active-outdoor-dual-receiver-transmitter-ir-beam-150m,CCTV,599.0,,,yes,,
28e2be57-0a25-4c10-9cd3-89c44e9366d1,CAR AUX BLUETOOTH 5.0 RECEIVER 3.5MM AUDIO JACK CAR TRANSMITTER,car-aux-bluetooth-50-receiver-35mm-audio-jack-car-transmitter,Chargers,285.0,,,yes,,
2651777d-6b4c-4005-8a2a-362ebbbaaa42,AO 1080P 1x2 HDMI SPLITTER VERSION 1.4,ao-1080p-1x2-hdmi-splitter-version-14,Routers,465.0,,,yes,,
7a6ded2d-163a-40d3-b8d8-57f4489420d6,AOWEIXUN ORVESION UNIVERSAL FIXED CODE REMOTE CONTROL - SET OF 4,aoweixun-orvesion-universal-fixed-code-remote-control-set-of-4,Accessories,399.0,,,yes,,
76cd56b2-b74d-4c58-ac2c-2ebd2e5ef24f,AUTO-POWER OFF SCIENTIFIC CALCULATOR WITH DOUBLE LCD DISPLAY - KK-82MS-D,auto-power-off-scientific-calculator-with-double-lcd-display-kk-82ms-d,Accessories,199.0,,,yes,,
87cd83f0-ca74-40c2-84bd-8d45cae47f9d,"Universal Devil Eyes Ambient LED Light Kit Car Rear Window, USB Powered, Decorative Sticker Accessory - Y6",universal-devil-eyes-ambient-led-light-kit-car-rear-window-usb-powered-decorativ,Accessories,195.0,,,yes,,
00ab1236-daac-40fe-87bc-027d6304267e,"Aluminium Tablet and Phone Desk Stand, Silver, 360° Rotating Base, Adjustable Height, Foldable",aluminium-tablet-and-phone-desk-stand-silver-360-rotating-base-adjustable-height,Accessories,149.0,,,yes,,
28f70785-2988-4a88-ba59-1715f5683df7,Drill Brush Set with extended Long Attachment (Drill Excluded) - Set of 3,drill-brush-set-with-extended-long-attachment-drill-excluded-set-of-3,Accessories,220.0,,,yes,,
8349a8d5-8b33-4ed8-8266-813f39604d35,"Yoga Mat, Exercise Fitness Mat, Purple Blue Pink, Non-Slip Workout Mat, 3 Pack",yoga-mat-exercise-fitness-mat-purple-blue-pink-non-slip-workout-mat-3-pack,Accessories,299.0,,,yes,,
b041d6bd-093d-4dfa-8653-62f4a755fbb1,"Bluetooth Karaoke Microphone for Kids with Built in Bluetooth Microphone Wireless Speaker | Wireless Microphone Karaoke Compatible with iPhone & Android | All-in-One Karaoke Mic, (Blue Color)",bluetooth-karaoke-microphone-for-kids-with-built-in-bluetooth-microphone-wireles,Accessories,150.0,,,yes,,
d9e3ebbb-a9bf-4c1c-80e6-c2760dc3a546,"Birdcage Style Electric Space Heater, Green, Rotary Knob Control, Indoor Use - DGM-QHS-96",birdcage-style-electric-space-heater-green-rotary-knob-control-indoor-use-dgm-qh,Accessories,389.0,,,yes,,
5c10718a-a4a5-4902-a479-ad1348d94c9b,"M11 Portable Handheld Fan, Beige, Bladeless Design, Rechargeable, Compact Personal Cooling Device",m11-portable-handheld-fan-beige-bladeless-design-rechargeable-compact-personal-c,Accessories,149.0,,,yes,,
b3049be5-f625-4a16-9b73-47e337c65899,"H09 Mini USB Powered Personal Air Humidifier with RGB Ambient Colorful Lighting & Auto Shut-Off, – Ideal for Bedrooms, Offices and Cars - Black",h09-mini-usb-powered-personal-air-humidifier-with-rgb-ambient-colorful-lighting-,Accessories,299.0,,,yes,11111111-0008-0008-0008-000000000008,Black
9b7175f9-ab0e-49ae-997d-b5b85074ff7e,"10 000mAh Portable Power Bank, Carbon Fibre Design, LED Battery Indicator, Black",10-000mah-portable-power-bank-carbon-fibre-design-led-battery-indicator-black,Chargers,599.0,,,yes,,
e0a1b45f-bc0c-41c8-9590-d89a62dd6514,"13-Piece Pink Cookware Set with Glass Lids, Non-Stick Coating, Includes Pots, Frying Pan, Kitchen Utensils",13-piece-pink-cookware-set-with-glass-lids-non-stick-coating-includes-pots-fryin,Accessories,700.0,,,yes,,
b9e17202-32d1-45f2-babc-e27e27c97ad7,"16"" CHILDRENS'S LCD ERASABLE AND REUSABLE DOODLE WRITING TABLET - SET OF 3",16-childrenss-lcd-erasable-and-reusable-doodle-writing-tablet-set-of-3,Accessories,295.0,,,yes,,
b459dcee-15b2-4361-b44b-913b1a39cbea,"300W LED Flood Light, IP67 Waterproof Rating, Outdoor Security Light",300w-led-flood-light-ip67-waterproof-rating-outdoor-security-light,Accessories,999.0,,,yes,,
4217294c-e3dc-4a12-9696-f5fb924ca18e,"Compact Induction Stove with LED Display, Touch Controls & Ceramic Glass Infrared Cooktop for Home, Buffet & Countertop Use - 2000W",compact-induction-stove-with-led-display-touch-controls-ceramic-glass-infrared-c,Accessories,799.0,,,yes,,
b40747cf-e76b-4903-8ac4-deef490219e9,"Digital Electric Shaver with LED Display, Rotary Blade Design, Black and Silver, Portable Grooming Device",digital-electric-shaver-with-led-display-rotary-blade-design-black-and-silver-po,Accessories,599.0,,,yes,,
5d3b4afe-fbb2-49aa-bb89-a43b880a98c6,"IN-CAR Car Cigarette Lighter Splitter, 3 Sockets with 2 USB Ports, 120W, 12V/24V",in-car-car-cigarette-lighter-splitter-3-sockets-with-2-usb-ports-120w-12v24v,Accessories,179.0,,,yes,,
804f5fdf-bb03-407e-ae2b-abc7f5a836d0,"Garden Hose Spray Nozzle, Green, ABS, 7 Spray Patterns, Anti-Slip Handle, Adjustable Water Flow Control",garden-hose-spray-nozzle-green-abs-7-spray-patterns-anti-slip-handle-adjustable-,Accessories,79.0,,,yes,,
22893bbb-27b5-4ef9-ba54-4a5af26dcecb,"Kids Smart Watch, Pink and Blue, Silicone Strap, IP67 Waterproof, HD Camera, SIM Card Slot, Retina Touch Screen",kids-smart-watch-pink-and-blue-silicone-strap-ip67-waterproof-hd-camera-sim-card,CCTV,459.0,,,yes,,
8b07a3e9-ccae-414d-9cd2-6f055cb3bda3,"MAGNIFIER WITH AUXILIARY CLIP AND 5 LED LIGHT, AC/DC INTERCHANGEABLE",magnifier-with-auxiliary-clip-and-5-led-light-acdc-interchangeable,Accessories,599.0,,,yes,,
b0037d57-11c7-4925-8d71-9411ac8400ea,"Rechargeable LED Spotlight, High Power Handheld Searchlight with Tripod, USB Charging, Black - W591",rechargeable-led-spotlight-high-power-handheld-searchlight-with-tripod-usb-charg,Accessories,399.0,,,yes,,
5fea8107-80fd-496d-a862-b3f2c635c3ff,"Quartz Room Heater, White, 4 Heating Electric Elements - DGM-QHR45",quartz-room-heater-white-4-heating-electric-elements-dgm-qhr45,Accessories,599.0,,,yes,,
60dd3278-1bcd-4cfc-8087-e91596db90db,"Solar Light 100W LED Flood Light, IP67 Waterproof, with Solar Panel and Remote Control, 27cm x 22cm, Black",solar-light-100w-led-flood-light-ip67-waterproof-with-solar-panel-and-remote-con,Solar,699.0,,,yes,,
befb4eeb-f364-41a2-9bb4-2c6aac6d312d,"Solar Light 300W LED Flood Light with Solar Panel, IP67 Waterproof, Remote Control Included",solar-light-300w-led-flood-light-with-solar-panel-ip67-waterproof-remote-control,Solar,999.0,,,yes,,
d85bfbbf-5b1c-4d4d-8c4e-1e26e21b3ed3,"Wash & Wax Car Shampoo with Carnauba Wax, Cleans, Shines and Protects, pH Neutral, 450ml",wash-wax-car-shampoo-with-carnauba-wax-cleans-shines-and-protects-ph-neutral-450,Accessories,199.0,,,yes,,
9042451f-275c-4c61-8dd7-f76d97c7e70f,"Cold Cup Tumbler with Straw and Lid, Embossed Art Deco Design, Purple and Pink, Plastic, Reusable, Hand Wash Only (Soft Blush Pink)",cold-cup-tumbler-with-straw-and-lid-embossed-art-deco-design-purple-and-pink-pla-1,Accessories,129.0,,,yes,11111111-0006-0006-0006-000000000006,Soft Blush Pink
bba7463d-86c4-479f-b737-691531e160e0,"Portable Mini USB Fan, Desktop Personal Cooling Fan with Rose Gold Accents, Green",portable-mini-usb-fan-desktop-personal-cooling-fan-with-rose-gold-accents-green,Accessories,299.0,,,yes,11111111-0012-0012-0012-000000000012,Green
9064385a-7ca7-4f40-9c12-5313f5b5b06a,"Solar-Powered Star String Lights, 30 LED Indoor/Outdoor Garden Decorative Lights, RGB",solar-powered-star-string-lights-30-led-indooroutdoor-garden-decorative-lights-r,Solar,199.0,,,yes,11111111-0014-0014-0014-000000000014,RGB
6f3f75b1-570c-4fcb-af74-4ec2679b1f1d,"Solar-Powered Star String Lights, 30 LED Indoor/Outdoor Garden Decorative Lights, Warm White",solar-powered-star-string-lights-30-led-indooroutdoor-garden-decorative-lights-w,Solar,199.0,,,yes,11111111-0014-0014-0014-000000000014,Warm White
7353a33d-e461-4d7e-821a-82f359c3af87,C15-47-10 Bowl 8-Pearl-Dot,c15-47-10-bowl-8-pearl-dot,Kitchen,26.0,13.0,40,yes,,
2c8322a0-4430-4cb0-aaee-2af1f7d8f6a9,"Dual Dash Camera, 1080P Full HD, 130° FOV, F/2.0 Lens with Rear Camera, LED Night Vision",dual-dash-camera-1080p-full-hd-130-fov-f20-lens-with-rear-camera-led-night-visio,CCTV,699.0,,,yes,,
afcd399a-d74d-4ac8-a055-b6d8cba0d7c0,"Garden Bypass Pruning Shears, Stainless Steel Blade, Red and White Handles, 20.5cm, Spring-Loaded",garden-bypass-pruning-shears-stainless-steel-blade-red-and-white-handles-205cm-s,Accessories,119.0,,,yes,,
f0b1582c-21d2-4134-a34f-b42ccb6d9366,INTELLIGENT MOITORING CAMERA MINI WIFI IP CAMERA WITH MOTION DETECTION - YJ-B06,intelligent-moitoring-camera-mini-wifi-ip-camera-with-motion-detection-yj-b06,CCTV,385.0,,,yes,,
1f975442-7b11-4b62-9434-a86e42179d3e,"GT-5.4CH 5in Car Coaxial Speaker, 300W 4 Ohms 93dB Sensitivity Midrange Loudspeaker, Door Speakers for Car or Truck Stereo Sound System",gt-54ch-5in-car-coaxial-speaker-300w-4-ohms-93db-sensitivity-midrange-loudspeake,CCTV,499.0,,,yes,,
7aaca43c-0af7-460f-813f-3240896ca2a3,"LED Mini Light Bar, Amber Warning Strobe, Magnetic Roof Mount, Emergency Flash Beacon for Vehicles",led-mini-light-bar-amber-warning-strobe-magnetic-roof-mount-emergency-flash-beac,Accessories,699.0,,,yes,,
f07c9ff4-5548-47ed-9ad0-cc02773db20e,"Mini LED Floodlight, 200W, IP66 Waterproof Rating, White",mini-led-floodlight-200w-ip66-waterproof-rating-white,Accessories,799.0,,,yes,,
52a14b00-ffc8-4a75-839d-4ff40e59369a,"RGB Gaming Keyboard and Mouse Combo, Mechanical Feel, Rainbow Backlit, Wired USB - A-1020",rgb-gaming-keyboard-and-mouse-combo-mechanical-feel-rainbow-backlit-wired-usb-a-,Accessories,799.0,,,yes,,
f128cad6-9d3a-44ab-a5bc-a2de7660b947,"Portable Bluetooth Speaker with RGB LED Lights, Black, Wireless Audio, Control Buttons",portable-bluetooth-speaker-with-rgb-led-lights-black-wireless-audio-control-butt,Accessories,499.0,,,yes,,
c0d27d58-975e-4b86-8ed2-5cf532425569,"Q5 Bluetooth FM Transmitter Car Charger with RGB LED Light, Wireless Car Audio Adapter, Dual USB Ports, Hands-Free Calling, MP3 Player",q5-bluetooth-fm-transmitter-car-charger-with-rgb-led-light-wireless-car-audio-ad,Chargers,259.0,,,yes,,
c3b00ee0-5818-4cca-be60-5c4917d7f622,"Solar Motion Sensor Alarm, Shed Alarm with 2 Remote Control, Wireless Infrared Motion Detectors, 120dB Sound and IP67 Waterproof, Outdoor Home Alarm -SET OF 2",solar-motion-sensor-alarm-shed-alarm-with-2-remote-control-wireless-infrared-mot,CCTV,899.0,,,yes,,
6c9f7d8d-315c-4f87-bc73-ec9200efd4b0,WIRELESS ULTRA-THIN 2.4G KEYBOARD DOCK AND MOUSE SUITE - K-06,wireless-ultra-thin-24g-keyboard-dock-and-mouse-suite-k-06,Accessories,389.0,,,yes,,
82a14bca-690f-4106-bb96-4820be6dd6db,"Wireless Home Security Alarm System Kit with GSM Module, Motion Sensor, Door Sensor, 2 Remote Controls and Siren, White",wireless-home-security-alarm-system-kit-with-gsm-module-motion-sensor-door-senso,CCTV,799.0,,,yes,,
